,order_id,order_price_total
38651,510970,24.99
38652,510974,197.99
38653,510982,69.0
38654,510989,22.99
38655,510990,19.98
38656,511002,129.99
38657,511004,36.99
38658,511007,119.99
38659,511011,297.97
38660,511012,26.99
38661,511016,33.99
38662,511018,227.97
38663,511019,2.99
38664,511025,46.99
38665,511028,163.98
38666,511031,139.98
38667,511033,349.0
38668,511037,39.99
38669,511046,48.99
38670,511048,168.99
38671,511050,94.99
38672,511052,54.99
38673,511053,167.98000000000002
38674,511057,734.0
38675,511060,449.99
38676,511062,39.99
38677,511064,111.58
38678,511067,33.0
38679,511068,264.99
38680,511073,171.99
38681,511074,149.99
38682,511086,178.28
38683,511087,45.99
38684,511099,169.0
38685,511190,936.59
38686,511192,39.99
38687,511194,295.98
38688,511195,149.0
38689,511199,27.33
38690,511204,12.48
38691,511205,33.97
38692,511208,169.0
38693,511210,26.99
38694,511211,242.89000000000001
38695,511212,126.99
38696,511219,130.71
38697,511221,51.99
38698,511223,79.99
38699,511225,71.98
38700,511227,98.99
38701,511228,338.0
38702,511230,56.99
38703,511231,5.99
38704,511235,66.99
38705,511236,179.99
38706,511237,222.96
38707,511238,133.5
38708,511239,169.0
38709,511240,258.98
38710,511242,92.99
38711,511257,29.99
38712,511261,49.99
38713,511263,52.9
38714,511266,94.99
38715,511268,249.99
38716,511270,19.99
38717,511277,303.58
38718,511279,69.99
38719,511282,1016.98
38720,511283,137.0
38721,511291,46.99
38722,511292,899.0
38723,511293,158.98
38724,511296,137.99
38725,511303,647.3
38726,511305,34.99
38727,511307,399.98
38728,511308,32.99
38729,511311,99.99
38730,511312,19.99
38731,511314,299.99
38732,511315,969.0
38733,511319,391.0
38734,511320,139.98
38735,511323,22.99
38736,511324,19.99
38737,511326,74.98
38738,511328,253.98
38739,511330,139.98
38740,511331,88.1
38741,511333,48.99
38742,511336,59.99
38743,511340,35.98
38744,511342,391.0
38745,511345,24.99
38746,511346,69.99
38747,511347,351.98
38748,511351,99.0
38749,511353,69.99
38750,511356,5.99
38751,511359,175.98
38752,511360,139.98
38753,511366,24.99
38754,511370,139.98
38755,511372,109.99
38756,511376,319.0
38757,511378,139.0
38758,511379,649.0
38759,511384,266.99
38760,511387,101.99
38761,511389,18.99
38762,511392,29.99
38763,511393,98.97999999999999
38764,511394,39.99
38765,511396,227.98
38766,511397,403.99
38767,511399,162.0
38768,511400,710.59
38769,511405,124.99
38770,511408,64.99
38771,511409,511.58
38772,511410,228.99
38773,511411,24.99
38774,511418,69.98
38775,511419,63.99
38776,511422,596.53
38777,511429,169.99
38778,511432,69.99
38779,511434,43.99
38780,511435,227.57
38781,511436,221.58
38782,511439,29.99
38783,511440,61.0
38784,511441,163.99
38785,511443,42.0
38786,511445,69.99
38787,511448,648.37
38788,511451,179.9
38789,511455,130.5
38790,511461,55.980000000000004
38792,511470,449.0
38793,511472,382.0
38794,511475,299.0
38795,511480,135.99
38796,511483,2850.0
38797,511487,446.0
38798,511489,46.99
38799,511490,232.0
38800,511496,71.99
38801,511497,109.99
38802,511498,93.57
38803,511499,149.99
38804,511501,109.99
38805,511510,435.0
38806,511522,299.57
38807,511525,89.95
38808,511529,32.99
38809,511530,435.0
38810,511531,61.0
38811,511533,79.99
38812,511536,245.98
38813,511537,18.99
38814,511542,391.0
38815,511546,29.99
38816,511547,69.99
38817,511550,253.97
38818,511552,20.99
38819,511553,19.99
38820,511554,221.58
38821,511557,173.49
38822,511562,87.99
38823,511565,152.99
38824,511567,69.99
38825,511568,266.99
38826,511571,49.99
38827,511573,99.0
38828,511574,34.99
38829,511583,339.99
38830,511584,144.98
38831,511585,6.99
38832,511587,154.27
38833,511591,69.99
38834,511597,699.0
38835,511598,41.99
38836,511601,301.2
38837,511602,578.0
38838,511607,39.99
38840,511622,79.95
38841,511623,130.97
38842,511626,37.98
38843,511627,25.99
38844,511629,69.99
38845,511630,69.99
38846,511633,69.99
38847,511640,229.99
38848,511644,169.0
38849,511646,19.99
38850,511648,319.0
38851,511650,58.99
38852,511651,32.99
38853,511659,59.99
38854,511661,14.99
38855,511665,21.36
38856,511670,969.0
38857,511672,42.99
38858,511673,89.99
38859,511674,519.0
38860,511675,32.99
38861,511677,282.99
38862,511685,98.99
38863,511688,119.99
38864,511692,77.97999999999999
38865,511696,169.0
38866,511699,55.99
38867,511702,879.99
38868,511707,19.99
38869,511709,157.99
38870,511719,145.99
38871,511726,19.99
38872,511730,75.0
38873,511732,61.0
38874,511733,19.99
38875,511736,326.96000000000004
38876,511737,274.99
38877,511741,192.58
38878,511743,54.99
38879,511745,707.0
38880,511746,37.98
38881,511759,64.28
38882,511761,137.99
38883,511766,285.99
38884,511772,107.99
38887,511780,50.99
38888,511793,37.99
38889,511796,50.99
38890,511797,139.98
38891,511801,603.18
38892,511810,26.9
38893,511814,344.99
38894,511815,34.99
38895,511820,45.99
38896,511822,29.99
38897,511824,229.99
38898,511827,69.99
38899,511829,6.99
38900,511846,169.58
38901,511850,14.99
38902,511872,24.99
38903,511876,29.99
38904,511883,157.99
38905,511885,242.0
38908,511920,165.98
38909,511923,85.0
38910,511924,30.0
38911,511925,176.59
38912,511926,28.979999999999997
38913,511937,15.99
38914,511942,15.99
38915,511945,163.99
38916,511950,90.0
38917,511951,92.99
38918,511961,345.18
38919,511963,14.99
38920,511964,49.99
38921,511967,407.98
38922,511968,74.99
38923,511969,69.99
38924,511970,133.5
38925,511974,35.99
38926,511975,27.53
38927,511977,348.18
38928,511992,319.0
38929,511995,39.99
38930,512002,173.99
38931,512003,69.99
38932,512005,147.98
38933,512006,22.98
38934,512009,14.99
38935,512015,25.979999999999997
38936,512016,148.98
38938,512021,864.15
38939,512026,14.99
38940,512033,10.99
38941,512037,348.18
38942,512040,895.58
38945,512060,585.98
38946,512065,18.99
38949,512068,334.05
38950,512069,15.99
38951,512070,179.99
38952,512075,49.99
38953,512080,71.99
38954,512082,168.58
38955,512093,340.98
38956,512096,266.99
38957,512101,82.99
38958,512122,557.58
38959,512125,344.99
38960,512128,169.0
38961,512132,34.99
38962,512134,192.58
38963,512143,372.99
38967,512151,39.99
38968,512153,18.99
38969,512157,177.9
38970,512162,69.99
38971,512164,398.99
38972,512168,22.99
38973,512175,42.99
38974,512193,329.0
38975,512203,149.99
38977,512224,119.99
38978,512232,149.99
38979,512237,205.99
38980,512266,9.99
38981,512277,99.99
38982,512278,6.99
38983,512282,264.99
38984,512285,403.99
38985,512286,165.98
38986,512295,53.58
38987,512297,17.98
38988,512301,29.99
38989,512307,184.99
38990,512311,84.99
38991,512312,157.98000000000002
38992,512336,169.0
38993,512341,285.99
38994,512344,84.99
38995,512385,178.99
38996,512387,19.98
38997,512398,29.99
38998,512399,9.99
38999,512400,29.99
39000,512401,9.99
39001,512402,19.98
39002,512411,9.99
39004,512416,29.99
39005,512420,39.98
39006,512423,9.99
39007,512430,7.99
39008,512432,7.99
39009,512436,7.99
39010,512439,7.99
39011,512444,9.98
39012,512446,9.99
39014,512455,39.98
39017,512460,9.99
39019,512471,29.99
39020,512476,19.98
39021,512479,9.99
39022,512483,9.99
39023,512486,9.99
39024,512489,7.99
39025,512493,9.99
39026,512494,7.99
39028,512500,9.99
39029,512511,44.99
39030,512512,29.99
39031,512513,23.97
39032,512517,19.97
39033,512519,37.98
39034,512520,9.99
39035,512521,9.99
39036,512522,7.98
39037,512523,7.99
39038,512530,9.98
39039,512531,7.98
39040,512532,9.99
39041,512534,899.0
39042,512536,7.98
39043,512537,168.36
39044,512538,9.99
39045,512541,17.98
39046,512547,9.99
39047,512555,7.99
39048,512556,9.98
39049,512566,69.99
39051,512579,9.99
39052,512583,7.99
39053,512586,100.96000000000001
39054,512587,17.98
39055,512589,7.99
39056,512594,9.99
39057,512612,205.99
39058,512613,7.99
39059,512617,86.99
39060,512618,7.98
39061,512619,7.99
39062,512625,169.0
39063,512626,7.99
39064,512627,9.99
39065,512628,9.99
39066,512629,22.99
39067,512630,19.98
39068,512632,29.99
39069,512633,9.99
39070,512637,242.99
39071,512639,9.99
39073,512645,7.99
39074,512646,9.99
39075,512647,9.99
39076,512654,7.99
39077,512655,7.99
39079,512658,79.97999999999999
39080,512662,9.99
39081,512664,59.98
39082,512667,29.979999999999997
39083,512668,29.99
39084,512674,9.99
39085,512680,7.98
39086,512690,29.99
39087,512695,17.98
39089,512698,175.99
39090,512701,15.98
39091,512705,18.99
39092,512706,9.99
39093,512708,17.98
39094,512714,172.98
39095,512715,29.99
39096,512722,72.27
39097,512730,29.99
39098,512731,106.99
39099,512735,46.99
39100,512736,119.99
39101,512737,20.98
39102,512739,7.98
39103,512742,7.98
39104,512743,34.98
39105,512745,69.99
39106,512750,7.99
39107,512751,7.99
39108,512756,769.0
39109,512762,9.99
39110,512763,46.97
39111,512764,9.99
39112,512773,55.95
39113,512775,29.99
39114,512777,29.99
39115,512778,9.99
39116,512781,7.99
39117,512784,47.98
39118,512786,503.98
39119,512789,19.69
39120,512791,9.98
39121,512795,109.0
39122,512797,16.99
39123,512799,7.99
39124,512801,7.99
39125,512804,37.98
39126,512807,7.98
39127,512815,37.98
39128,512822,66.49
39129,512825,534.59
39130,512826,29.99
39132,512836,7.99
39133,512838,15.98
39134,512839,89.99
39135,512840,37.98
39136,512842,17.98
39137,512844,29.99
39138,512845,27.979999999999997
39139,512847,7.99
39140,512851,7.99
39141,512861,37.98
39142,512862,4.0
39143,512865,33.99
39146,512876,559.99
39147,512880,78.99
39148,512884,7.99
39149,512885,7.99
39150,512886,86.99
39151,512887,92.99
39152,512893,169.0
39154,512895,29.99
39155,512899,7.99
39156,512900,7.99
39157,512913,157.99
39158,512917,103.55
39159,512922,29.99
39160,512929,29.99
39161,512937,87.99
39162,512938,106.99
39163,512941,9.98
39164,512942,111.99
39165,512952,84.99
39166,512959,18.99
39168,512968,109.97999999999999
39170,512972,29.99
39171,512973,304.99
39172,512976,57.98
39173,512982,185.4
39174,512986,12.99
39175,512988,103.97999999999999
39176,512998,29.99
39177,513006,19.99
39180,513034,36.99
39181,513036,73.98
39183,513054,15.99
39184,513055,292.98
39185,513057,140.99
39186,513058,428.99
39187,513069,9.99
39188,513084,399.99
39189,513087,29.99
39190,513090,36.99
39191,513092,9.99
39192,513097,19.99
39193,513099,159.96999999999997
39195,513113,37.98
39196,513118,86.99
39197,513121,26.99
39198,513132,87.99
39199,513135,12.99
39200,513144,86.99
39201,513145,137.99
39202,513146,174.99
39203,513149,344.99
39204,513152,29.99
39205,513155,44.99
39206,513163,879.99
39207,513164,33.0
39208,513165,100.69
39209,513170,24.99
39210,513175,4.5
39212,513191,19.99
39213,513201,34.99
39214,513207,24.99
39215,513210,9.99
39216,513238,19.99
39217,513246,324.98
39218,513286,15.99
39219,513288,222.97
39220,513292,74.99
39221,513296,187.99
39223,513303,339.99
39224,513315,29.99
39225,513317,19.99
39226,513320,49.99
39227,513321,799.0
39228,513323,47.03
39229,513326,48.98
39230,513329,27.99
39231,513334,18.99
39232,513336,82.0
39233,513340,34.99
39234,513365,14.99
39235,513369,57.99
39236,513398,67.99
39237,513401,137.97
39238,513403,49.99
39239,513408,89.99
39240,513418,19.99
39241,513420,79.99
39242,513427,9.99
39243,513429,49.99
39245,513434,37.99
39246,513440,169.99
39247,513443,32.99
39249,513449,9.99
39250,513453,37.99
39251,513455,137.99
39252,513458,349.99
39253,513466,66.99
39254,513471,54.99
39255,513472,49.99
39256,513476,18.99
39257,513477,28.99
39258,513481,333.96
39259,513485,266.99
39260,513494,131.58
39261,513495,148.98
39262,513500,230.97
39263,513509,69.99
39264,513517,94.99
39265,513524,82.99
39266,513527,79.2
39267,513535,34.99
39268,513540,41.99
39269,513557,9.99
39270,513558,24.99
39271,513596,6.99
39272,513601,995.0
39273,513611,199.98
39274,513622,27.97
39275,513624,18.99
39276,513631,65.98
39277,513638,49.99
39278,513655,49.99
39279,513664,104.49
39280,513666,789.0
39281,513668,69.99
39282,513672,15.99
39283,513674,29.99
39284,513677,119.99
39285,513686,5.98
39286,513709,365.85
39287,513712,160.55
39288,513716,49.99
39289,513717,23.74
39290,513721,29.99
39292,513740,533.19
39293,513748,145.99
39294,513752,159.98
39296,513758,339.0
39297,513759,100.69
39298,513763,19.99
39299,513764,793.0
39300,513765,42.99
39301,513773,29.99
39302,513774,430.28
39303,513777,169.0
39304,513788,73.97
39305,513807,169.58
39306,513816,29.99
39307,513826,26.99
39308,513828,392.58
39309,513832,70.29
39310,513840,822.69
39311,513841,45.0
39312,513912,19.99
39313,513913,807.99
39314,513915,16.99
39315,513917,24.99
39316,513926,69.99
39317,513929,7.99
39318,513930,52.99
39319,513934,12.99
39320,513937,70.99000000000001
39321,513939,87.99
39322,513940,19.99
39323,513958,29.99
39324,513984,362.0
39325,513997,69.99
39326,514001,34.99
39327,514004,64.99
39328,514012,72.99
39329,514015,367.98
39330,514024,60.97
39331,514032,18.99
39332,514036,9.99
39333,514042,97.02000000000001
39334,514052,169.0
39335,514055,59.99
39336,514061,99.98
39338,514101,80.34
39339,514105,339.95
39340,514106,486.0
39341,514111,193.68
39342,514117,98.99
39343,514121,66.49
39344,514124,26.99
39346,514138,7.99
39347,514143,79.99
39348,514147,294.99
39349,514151,501.99
39350,514152,267.98
39352,514156,129.98
39353,514157,9.99
39354,514159,10.99
39355,514163,92.99
39357,514186,66.49
39358,514187,538.54
39359,514190,25.99
39360,514191,90.24
39361,514193,511.58
39362,514195,79.2
39363,514196,69.98
39364,514199,63.99
39365,514205,86.99
39366,514212,59.99
39367,514214,67.99
39369,514224,40.98
39370,514228,39.99
39371,514241,69.99
39372,514242,565.97
39373,514249,169.0
39374,514250,139.0
39375,514256,176.98
39376,514260,109.99
39378,514265,21.99
39379,514276,707.0
39380,514277,332.99
39381,514281,86.99
39382,514288,79.99
39383,514291,109.99
39384,514295,132.99
39385,514296,49.99
39386,514298,562.5
39387,514301,136.99
39388,514313,51.5
39389,514314,9.99
39390,514318,886.0
39391,514321,9.99
39392,514330,373.99
39393,514331,26.99
39394,514334,146.97
39395,514337,49.99
39396,514343,69.99
39397,514348,91.36
39398,514349,376.48
39399,514362,309.99
39400,514364,169.0
39401,514368,57.99
39402,514369,69.99
39403,514374,178.99
39404,514379,30.57
39405,514384,109.99
39406,514389,131.98
39407,514392,100.69
39408,514395,1000.98
39409,514403,100.69
39410,514407,382.0
39411,514408,559.0
39412,514417,188.99
39413,514421,746.58
39414,514422,36.99
39415,514424,71.99
39416,514425,13.79
39417,514429,11.99
39418,514437,74.6
39419,514443,16.99
39420,514446,139.19
39421,514451,60.0
39422,514453,86.99
39423,514454,362.0
39424,514456,69.99
39425,514460,91.58
39426,514461,28.99
39427,514469,872.0
39428,514470,69.99
39429,514471,169.0
39430,514472,32.99
39431,514476,285.99
39432,514485,229.99
39433,514513,29.99
39434,514514,55.0
39435,514519,69.99
39436,514527,29.99
39437,514532,287.28
39438,514533,94.99
39439,514535,61.0
39440,514536,45.99
39441,514537,16.99
39442,514538,830.0
39443,514543,324.99
39444,514558,17.99
39445,514567,99.99
39446,514570,477.18
39447,514572,261.99
39448,514573,40.98
39449,514584,67.99000000000001
39450,514589,322.24
39451,514591,49.99
39452,514597,29.99
39453,514610,391.0
39454,514612,458.99
39455,514622,319.99
39456,514639,79.99
39457,514641,249.99
39458,514648,36.0
39459,514651,221.49
39460,514653,15.98
39461,514654,123.94
39462,514658,69.99
39463,514659,429.0
39464,514661,449.98
39465,514671,511.58
39466,514672,100.69
39467,514675,85.49
39468,514677,215.99
39469,514687,7.99
39470,514689,52.99
39471,514691,19.99
39472,514702,362.0
39473,514707,119.98
39474,514708,181.99
39475,514712,699.0
39476,514713,66.49
39477,514718,753.0
39478,514720,119.99
39479,514724,185.03
39480,514727,19.99
39481,514740,36.99
39482,514743,242.99
39483,514744,134.99
39484,514745,239.99
39485,514758,292.99
39486,514759,132.99
39487,514765,99.99
39488,514769,133.5
39489,514775,49.99
39491,514780,29.99
39492,514783,81.99
39493,514786,349.0
39494,514791,9.99
39495,514797,61.0
39496,514799,99.99
39497,514801,76.99
39498,514802,89.98
39499,514803,104.49
39500,514814,78.99
39501,514819,91.36
39502,514820,163.99
39503,514823,173.49
39504,514834,205.99
39505,514842,269.0
39506,514849,32.99
39507,514852,69.99
39508,514854,21.99
39509,514856,18.99
39510,514859,69.99
39511,514862,60.0
39512,514866,69.99
39513,514868,19.99
39514,514874,32.99
39515,514875,43.99
39516,514877,79.2
39517,514880,81.0
39518,514888,29.99
39519,514890,66.49
39520,514893,69.99
39521,514895,126.99
39522,514900,99.74
39523,514907,175.58
39524,514912,165.98
39525,514915,69.99
39526,514917,134.99
39527,514918,168.58
39528,514927,54.99
39530,514934,49.99
39531,514938,35.99
39532,514945,13.99
39533,514953,19.99
39534,514955,83.0
39535,514956,86.97999999999999
39536,514963,62.99
39537,514964,353.19
39538,514974,136.99
39539,514980,349.99
39540,514983,5.99
39541,514985,312.98
39542,514991,190.58
39543,514996,106.99
39544,515002,79.2
39545,515004,94.99
39546,515011,43.25
39547,515019,170.1
39548,515026,202.98000000000002
39549,515029,160.55
39550,515030,160.55
39551,515033,35.99
39552,515035,159.99
39553,515045,1148.99
39554,515049,86.99
39555,515053,246.99
39556,515057,160.55
39557,515074,160.55
39558,515081,71.99
39559,515087,29.99
39560,515088,39.99
39561,515117,160.55
39562,515125,31.34
39563,515126,633.97
39564,515128,125.99
39565,515140,322.0
39566,515141,134.98
39567,515148,47.99
39569,515163,19.99
39570,515194,187.54000000000002
39571,515195,71.99
39572,515199,92.99
39573,515204,34.99
39574,515206,134.99
39575,515212,160.55
39576,515220,105.0
39577,515225,153.58
39578,515226,160.55
39579,515228,294.0
39580,515230,228.32
39581,515234,170.1
39582,515235,136.99
39583,515236,86.99
39584,515237,19.99
39585,515238,53.99
39586,515240,221.58
39587,515248,22.99
39588,515249,32.99
39589,515250,160.55
39590,515251,553.99
39591,515253,109.99
39592,515257,681.1
39593,515259,89.1
39594,515263,626.0
39595,515265,179.98
39596,515267,138.99
39597,515270,49.99
39598,515271,160.55
39599,515282,173.98
39600,515283,179.99
39601,515293,98.99
39602,515295,529.0
39603,515297,132.99
39604,515302,160.55
39605,515303,71.98
39606,515308,303.88
39607,515311,89.47
39608,515314,969.0
39609,515315,90.24
39610,515316,104.98
39611,515326,837.97
39612,515327,7.99
39613,515332,74.99
39614,515334,18.04
39615,515339,36.08
39616,515343,248.99
39618,515359,50.98
39619,515360,94.99
39620,515362,471.98
39621,515364,934.23
39622,515369,91.38
39623,515370,99.99
39624,515373,350.98
39625,515380,54.99
39626,515383,69.99
39627,515384,9.99
39628,515388,82.99
39629,515390,179.0
39630,515392,126.34
39631,515394,2.99
39632,515396,969.0
39633,515397,170.1
39634,515399,414.99
39635,515405,470.98
39636,515407,26.99
39637,515409,134.99
39638,515415,85.0
39639,515432,39.99
39640,515434,44.99
39642,515445,99.99
39643,515449,212.58
39644,515451,49.99
39645,515462,37.48
39646,515464,329.0
39647,515465,981.0
39648,515466,9.99
39649,515467,74.99000000000001
39650,515469,150.98
39651,515472,230.98000000000002
39652,515474,22.99
39653,515486,160.55
39654,515489,58.95
39655,515490,511.58
39656,515493,19.98
39657,515497,206.99
39658,515498,135.84
39659,515500,35.99
39660,515518,160.55
39661,515519,161.0
39662,515530,26.0
39663,515534,69.99
39664,515538,51.9
39665,515539,160.55
39666,515540,364.98
39667,515542,843.47
39668,515543,618.98
39669,515561,159.99
39670,515566,69.99
39671,515575,241.99
39672,515577,173.98
39673,515586,300.58
39674,515595,69.99
39675,515598,292.99
39676,515600,19.99
39677,515605,25.99
39678,515610,47.99
39679,515611,37.99
39680,515621,99.99
39681,515625,969.0
39682,515628,86.99
39683,515632,135.42000000000002
39684,515635,160.55
39685,515636,149.0
39686,515641,124.97
39687,515644,204.58
39688,515649,319.0
39689,515656,36.0
39690,515657,123.67
39691,515662,25.19
39692,515673,299.99
39693,515678,89.1
39694,515698,294.0
39695,515699,579.99
39696,515712,234.57000000000002
39697,515713,18.04
39698,515721,160.55
39699,515725,71.99
39700,515731,36.99
39701,515734,79.2
39702,515747,47.980000000000004
39703,515764,475.98
39704,515820,51.99
39705,515835,374.95
39706,515851,1438.2
39707,515852,53.19
39708,515861,12.99
39709,515865,30.99
39710,515871,363.52000000000004
39711,515872,160.55
39712,515876,26.0
39713,515882,29.99
39714,515886,24.99
39715,515887,53.99
39716,515892,102.99
39717,515893,99.98
39719,515896,92.99
39720,515897,322.0
39721,515899,507.97
39722,515903,152.99
39723,515906,250.0
39724,515909,104.49
39725,515912,52.25
39726,515915,39.99
39727,515916,85.99000000000001
39728,515919,75.0
39729,515920,858.8599999999999
39730,515929,36.0
39731,515932,89.99
39732,515946,115.97999999999999
39733,515951,606.59
39734,515956,85.0
39735,515958,99.99
39736,515960,71.99
39737,515963,25.73
39738,515969,160.55
39739,515970,36.98
39740,515974,519.0
39741,515975,24.98
39742,515976,335.99
39744,515981,39.98
39745,515988,547.9499999999999
39746,515989,33.0
39747,515992,240.49
39749,515998,79.9
39750,515999,44.99
39751,516004,71.99
39752,516007,139.98
39754,516009,71.99
39755,516015,149.0
39756,516020,25.19
39757,516021,149.0
39758,516025,455.99
39759,516033,143.98
39760,516036,62.99
39761,516037,160.55
39762,516039,84.99
39763,516040,89.0
39764,516053,969.0
39765,516068,189.99
39766,516070,573.99
39767,516071,100.69
39768,516083,872.65
39769,516085,161.1
39770,516086,778.54
39771,516110,36.99
39772,516122,9.99
39773,516137,299.57
39774,516138,69.99
39775,516140,446.0
39776,516147,39.99
39777,516153,14.99
39778,516166,61.0
39779,516167,104.49
39780,516168,18.99
39781,516173,77.38
39783,516178,56.0
39784,516189,73.27000000000001
39786,516202,111.99
39787,516207,168.36
39788,516219,178.98
39789,516220,42.74
39791,516230,69.99
39792,516243,539.1
39793,516248,87.99
39794,516253,521.1
39795,516257,769.0
39796,516270,119.99
39797,516275,697.0
39798,516285,111.99
39799,516296,203.58
39800,516299,359.0
39801,516301,9.8
39802,516309,29.99
39803,516322,36.99
39804,516324,17.99
39806,516343,62.99
39807,516358,593.8299999999999
39808,516368,17.99
39809,516376,32.2
39810,516381,399.99
39811,516386,17.99
39812,516388,35.99
39813,516404,109.99
39814,516410,542.18
39815,516414,69.99
39816,516420,41.99
39817,516422,231.98
39818,516425,85.99
39819,516431,35.99
39820,516434,60.0
39821,516438,80.0
39822,516440,298.0
39823,516442,64.98
39824,516451,599.99
39825,516457,306.98
39826,516459,362.0
39827,516463,106.99
39828,516466,285.99
39829,516467,75.98
39830,516471,111.0
39831,516482,69.99
39832,516489,24.99
39833,516494,69.99
39834,516495,90.24
39835,516501,58.99
39836,516507,9.99
39837,516517,959.0
39838,516518,84.28
39839,516521,87.99
39840,516527,24.99
39841,516528,349.93
39842,516530,24.99
39843,516531,72.99
39844,516533,241.97
39845,516538,365.72
39846,516543,104.49
39847,516544,377.97
39848,516545,119.99
39849,516550,570.72
39850,516554,78.99
39851,516557,438.99
39852,516558,89.99
39853,516560,134.98
39854,516562,49.99
39855,516563,44.95
39856,516565,62.980000000000004
39857,516567,24.99
39858,516569,26.0
39859,516570,19.99
39860,516579,300.58
39861,516582,33.0
39862,516590,342.2
39863,516591,279.98
39864,516595,216.99
39865,516599,239.98
39866,516600,312.97
39867,516606,104.49
39868,516611,54.9
39869,516617,123.22999999999999
39870,516620,166.0
39871,516621,33.0
39872,516625,58.49
39873,516628,85.49
39875,516632,54.9
39876,516633,133.5
39877,516638,282.98
39878,516639,54.9
39879,516641,111.97999999999999
39880,516652,501.97
39881,516654,19.99
39882,516665,219.0
39883,516668,126.99
39884,516670,209.97000000000003
39885,516671,9.0
39886,516676,126.99
39887,516680,99.99
39888,516686,184.99
39889,516692,52.99
39890,516711,29.69
39891,516720,19.99
39892,516721,669.99
39893,516728,111.99
39894,516729,92.99
39895,516730,22.99
39896,516735,66.49
39897,516753,564.37
39898,516758,183.99
39899,516765,62.99
39900,516767,52.99
39901,516777,53.73
39902,516778,134.99
39903,516784,19.98
39904,516796,151.98
39905,516807,28.45
39906,516810,112.26
39907,516819,26.99
39908,516820,90.24
39909,516825,79.99
39910,516826,179.99
39911,516837,54.9
39912,516858,215.99
39913,516883,106.99
39914,516885,26.99
39915,516912,139.98
39916,516914,224.0
39917,516924,247.99
39918,516925,79.99
39919,516954,6.99
39920,516960,110.0
39921,516962,18.99
39922,517009,149.89
39923,517014,49.99
39924,517017,34.99
39925,517020,86.99
39926,517021,188.97
39927,517022,59.99
39928,517025,52.99
39929,517073,62.99
39930,517085,122.99
39931,517091,90.24
39932,517092,17.99
39933,517093,62.25
39934,517097,79.99
39935,517100,99.99
39936,517103,25.99
39937,517106,488.95
39938,517108,36.0
39939,517121,36.99
39940,517128,60.97
39941,517130,61.959999999999994
39942,517140,94.99
39943,517141,393.18
39944,517145,52.99
39945,517159,162.99
39946,517160,592.98
39947,517180,99.47999999999999
39948,517181,19.99
39949,517185,822.98
39950,517210,49.99
39951,517211,106.98
39952,517223,39.99
39953,517226,46.980000000000004
39954,517230,11.99
39955,517231,112.0
39956,517238,69.99
39957,517247,1598.0
39958,517251,127.99
39959,517252,42.99
39960,517257,123.99
39961,517260,148.98
39962,517269,178.89
39963,517272,969.0
39964,517280,69.99
39965,517286,319.0
39966,517288,97.0
39967,517292,71.99
39968,517304,753.34
39969,517311,19.99
39970,517327,271.98
39971,517329,674.63
39972,517334,32.99
39973,517351,24.99
39974,517355,245.99
39975,517357,189.87
39976,517359,344.99
39977,517362,114.97
39978,517363,12.59
39980,517366,26.99
39981,517374,39.98
39982,517379,61.08
39983,517412,9.99
39984,517421,191.82000000000002
39985,517429,124.59
39986,517437,235.19
39987,517439,96.66
39988,517442,141.58
39989,517445,351.32
39990,517464,84.99
39992,517476,78.46
39993,517485,4.74
39994,517493,899.0
39995,517501,142.98
39996,517510,69.99
39997,517544,189.99
39998,517546,537.48
39999,517547,94.23
40001,517555,49.99
40002,517560,146.98
40003,517564,239.99
40004,517568,115.97999999999999
40005,517569,106.99
40006,517580,431.98
40007,517581,45.0
40008,517583,211.81
40009,517585,42.76
40010,517586,51.0
40011,517591,33.0
40012,517592,338.99
40013,517601,377.98
40014,517605,88.37
40015,517609,124.59
40016,517610,342.02
40017,517613,111.99
40018,517615,73.99
40019,517617,19.99
40020,517619,39.99
40021,517620,118.99
40022,517628,14.99
40023,517630,510.73
40024,517632,147.3
40025,517640,148.57
40026,517643,37.99
40027,517647,239.99
40028,517648,109.99
40029,517653,235.19
40030,517654,749.97
40031,517655,111.99
40032,517661,132.43
40033,517665,84.28
40034,517666,57.98
40035,517669,10.99
40036,517671,299.99
40037,517674,222.0
40038,517675,32.28
40039,517679,22.99
40040,517682,217.29
40041,517691,99.99
40042,517695,58.48
40043,517696,139.98
40044,517713,69.99
40045,517718,22.99
40046,517720,166.58
40047,517727,244.15
40048,517728,979.98
40049,517731,99.99
40050,517747,75.96
40051,517752,94.99
40052,517755,98.97
40053,517758,731.78
40054,517772,86.99
40055,517773,139.96
40056,517778,59.99
40057,517780,79.99
40058,517783,197.99
40059,517787,464.65999999999997
40060,517789,69.99
40061,517797,296.11
40062,517803,87.99
40063,517804,201.94
40064,517806,152.6
40065,517810,41.99
40066,517812,50.99
40067,517814,793.0
40068,517821,79.99
40069,517822,799.0
40070,517829,57.01
40071,517832,90.99
40072,517837,94.23
40073,517839,249.99
40074,517842,621.31
40075,517857,49.99
40076,517861,32.99
40077,517865,8.49
40078,517871,790.03
40079,517873,407.16
40080,517874,732.35
40081,517875,150.96
40082,517878,149.99
40083,517881,578.19
40084,517888,29.9
40085,517889,174.59
40086,517898,333.33
40087,517908,626.0
40088,517913,163.99
40089,517916,132.98
40090,517919,75.97999999999999
40091,517922,19.99
40092,517924,548.95
40093,517925,349.99
40094,517927,34.99
